fips,county,incidence_rate
48183,"Gregg County, Texas(7)",498.3
28083,"Leflore County, Mississippi(6)",498.3
27111,"Otter Tail County, Minnesota(6)",498.2
10001,"Kent County, Delaware(6)",498.2
48367,"Parker County, Texas(7)",498.2
36019,"Clinton County, New York(7)",498.2
48147,"Fannin County, Texas(7)",498.1
28063,"Jefferson County, Mississippi(6)",498.0
47023,"Chester County, Tennessee(6)",497.9
12057,"Hillsborough County, Florida(6)",497.9
55079,"Milwaukee County, Wisconsin(6)",497.9
39123,"Ottawa County, Ohio(6)",497.9
13027,"Brooks County, Georgia(7)",497.8
17199,"Williamson County, Illinois(7)",497.8
28035,"Forrest County, Mississippi(6)",497.7
42097,"Northumberland County, Pennsylvania(6)",497.6
36043,"Herkimer County, New York(7)",497.5
21183,"Ohio County, Kentucky(7)",497.5
22105,"Tangipahoa Parish, Louisiana(7)",497.5
54097,"Upshur County, West Virginia(6)",497.4
48275,"Knox County, Texas(7)",497.2
37027,"Caldwell County, North Carolina(6)",497.2
13011,"Banks County, Georgia(7)",497.0
39163,"Vinton County, Ohio(6)",497.0
28127,"Simpson County, Mississippi(6)",497.0
36017,"Chenango County, New York(7)",496.9
39015,"Brown County, Ohio(6)",496.9
39089,"Licking County, Ohio(6)",496.8
17035,"Cumberland County, Illinois(7)",496.8
33019,"Sullivan County, New Hampshire(6)",496.6
28097,"Montgomery County, Mississippi(6)",496.6
48125,"Dickens County, Texas(7)",496.5
19025,"Calhoun County, Iowa(7)",496.5
13095,"Dougherty County, Georgia(7)",496.5
31025,"Cass County, Nebraska(6)",496.5
55065,"Lafayette County, Wisconsin(6)",496.5
13101,"Echols County, Georgia(7)",496.5
51570,"Colonial Heights City, Virginia(6)",496.3
42125,"Washington County, Pennsylvania(6)",496.3
19139,"Muscatine County, Iowa(7)",496.2
37155,"Robeson County, North Carolina(6)",496.2
36077,"Otsego County, New York(7)",496.2
29151,"Osage County, Missouri(6)",496.1
34033,"Salem County, New Jersey(7)",496.0
17091,"Kankakee County, Illinois(7)",495.9
36049,"Lewis County, New York(7)",495.9
38005,"Benson County, North Dakota(6)",495.9
22009,"Avoyelles Parish, Louisiana(7)",495.8
39135,"Preble County, Ohio(6)",495.8
29111,"Lewis County, Missouri(6)",495.8
21015,"Boone County, Kentucky(7)",495.7
28145,"Union County, Mississippi(6)",495.7
46043,"Douglas County, South Dakota(6)",495.7
36021,"Columbia County, New York(7)",495.7
55137,"Waushara County, Wisconsin(6)",495.6
37057,"Davidson County, North Carolina(6)",495.6
55059,"Kenosha County, Wisconsin(6)",495.6
26079,"Kalkaska County, Michigan(6)",495.5
37137,"Pamlico County, North Carolina(6)",495.3
36009,"Cattaraugus County, New York(7)",495.2
24025,"Harford County, Maryland(6)",495.2
12069,"Lake County, Florida(6)",495.2
39101,"Marion County, Ohio(6)",495.1
48385,"Real County, Texas(7)",495.1
22059,"La Salle Parish, Louisiana(7)",495.0
05031,"Craighead County, Arkansas(6)",494.9
12103,"Pinellas County, Florida(6)",494.9
48485,"Wichita County, Texas(7)",494.9
47061,"Grundy County, Tennessee(6)",494.6
28065,"Jefferson Davis County, Mississippi(6)",494.5
27003,"Anoka County, Minnesota(6)",494.4
22121,"West Baton Rouge Parish, Louisiana(7)",494.3
55133,"Waukesha County, Wisconsin(6)",494.1
30085,"Roosevelt County, Montana(6)",494.1
27137,"St. Louis County, Minnesota(6)",494.1
17049,"Effingham County, Illinois(7)",494.0
37117,"Martin County, North Carolina(6)",494.0
13133,"Greene County, Georgia(7)",494.0
23027,"Waldo County, Maine(6)",493.9
36065,"Oneida County, New York(7)",493.9
22087,"St. Bernard Parish, Louisiana(7)",493.9
19129,"Mills County, Iowa(7)",493.8
12029,"Dixie County, Florida(6)",493.8
29071,"Franklin County, Missouri(6)",493.8
45033,"Dillon County, South Carolina(6)",493.8
39129,"Pickaway County, Ohio(6)",493.7
12105,"Polk County, Florida(6)",493.6
37151,"Randolph County, North Carolina(6)",493.5
27029,"Clearwater County, Minnesota(6)",493.5
48281,"Lampasas County, Texas(7)",493.3
54095,"Tyler County, West Virginia(6)",493.3
13157,"Jackson County, Georgia(7)",493.3
24013,"Carroll County, Maryland(6)",493.3
37141,"Pender County, North Carolina(6)",493.2
40021,"Cherokee County, Oklahoma(6)",493.2
01015,"Calhoun County, Alabama(6)",493.2
27061,"Itasca County, Minnesota(6)",493.1
36093,"Schenectady County, New York(7)",493.1
39083,"Knox County, Ohio(6)",493.1
21073,"Franklin County, Kentucky(7)",493.1
37019,"Brunswick County, North Carolina(6)",493.0
21025,"Breathitt County, Kentucky(7)",492.9
13321,"Worth County, Georgia(7)",492.9
55105,"Rock County, Wisconsin(6)",492.7
39065,"Hardin County, Ohio(6)",492.7
54069,"Ohio County, West Virginia(6)",492.6
40115,"Ottawa County, Oklahoma(6)",492.6
05023,"Cleburne County, Arkansas(6)",492.5
24019,"Dorchester County, Maryland(6)",492.5
13017,"Ben Hill County, Georgia(7)",492.5
37059,"Davie County, North Carolina(6)",492.4
05055,"Greene County, Arkansas(6)",492.4
27043,"Faribault County, Minnesota(6)",492.4
39115,"Morgan County, Ohio(6)",492.3
13213,"Murray County, Georgia(7)",492.3
39023,"Clark County, Ohio(6)",492.3
36059,"Nassau County, New York(7)",492.3
19031,"Cedar County, Iowa(7)",492.3
21131,"Leslie County, Kentucky(7)",492.2
33013,"Merrimack County, New Hampshire(6)",492.1
55023,"Crawford County, Wisconsin(6)",492.1
22067,"Morehouse Parish, Louisiana(7)",492.1
53045,"Mason County, Washington(7)",492.0
19071,"Fremont County, Iowa(7)",491.9
16039,"Elmore County, Idaho(7)",491.9
22085,"Sabine Parish, Louisiana(7)",491.9
39027,"Clinton County, Ohio(6)",491.8
27069,"Kittson County, Minnesota(6)",491.6
02068,"Denali, Alaska(6)",491.6
19105,"Jones County, Iowa(7)",491.5
46067,"Hutchinson County, South Dakota(6)",491.5
31111,"Lincoln County, Nebraska(6)",491.5
13223,"Paulding County, Georgia(7)",491.4
13199,"Meriwether County, Georgia(7)",491.4
17081,"Jefferson County, Illinois(7)",491.3
39147,"Seneca County, Ohio(6)",491.3
22063,"Livingston Parish, Louisiana(7)",491.2
13111,"Fannin County, Georgia(7)",491.2
01131,"Wilcox County, Alabama(6)",491.1
48459,"Upshur County, Texas(7)",491.1
34011,"Cumberland County, New Jersey(7)",491.1
21143,"Lyon County, Kentucky(7)",491.0
55001,"Adams County, Wisconsin(6)",490.8
38031,"Foster County, North Dakota(6)",490.8
42025,"Carbon County, Pennsylvania(6)",490.7
30025,"Fallon County, Montana(6)",490.7
55057,"Juneau County, Wisconsin(6)",490.7
19153,"Polk County, Iowa(7)",490.6
29175,"Randolph County, Missouri(6)",490.6
26099,"Macomb County, Michigan(6)",490.6
46023,"Charles Mix County, South Dakota(6)",490.5
39013,"Belmont County, Ohio(6)",490.5
23025,"Somerset County, Maine(6)",490.4
21125,"Laurel County, Kentucky(7)",490.4
36007,"Broome County, New York(7)",490.4
13075,"Cook County, Georgia(7)",490.3
36101,"Steuben County, New York(7)",490.2
27045,"Fillmore County, Minnesota(6)",490.2
19123,"Mahaska County, Iowa(7)",490.2
48399,"Runnels County, Texas(7)",490.0
21221,"Trigg County, Kentucky(7)",490.0
28055,"Issaquena County, Mississippi(6)",490.0
21013,"Bell County, Kentucky(7)",489.9
27033,"Cottonwood County, Minnesota(6)",489.9
28049,"Hinds County, Mississippi(6)",489.8
12055,"Highlands County, Florida(6)",489.8
38017,"Cass County, North Dakota(6)",489.7
51081,"Greensville County, Virginia(6)",489.7
13259,"Stewart County, Georgia(7)",489.7
40071,"Kay County, Oklahoma(6)",489.7
53027,"Grays Harbor County, Washington(7)",489.7
28089,"Madison County, Mississippi(6)",489.6
37101,"Johnston County, North Carolina(6)",489.6
17123,"Marshall County, Illinois(7)",489.6
27001,"Aitkin County, Minnesota(6)",489.5
27037,"Dakota County, Minnesota(6)",489.5
51053,"Dinwiddie County, Virginia(6)",489.4
42013,"Blair County, Pennsylvania(6)",489.2
13025,"Brantley County, Georgia(7)",489.2
53057,"Skagit County, Washington(7)",489.2
47123,"Monroe County, Tennessee(6)",489.2
39103,"Medina County, Ohio(6)",489.1
17135,"Montgomery County, Illinois(7)",489.1
13211,"Morgan County, Georgia(7)",489.1
22041,"Franklin Parish, Louisiana(7)",488.9
47073,"Hawkins County, Tennessee(6)",488.9
37157,"Rockingham County, North Carolina(6)",488.9
48337,"Montague County, Texas(7)",488.8
01127,"Walker County, Alabama(6)",488.8
51590,"Danville City, Virginia(6)",488.6
05103,"Ouachita County, Arkansas(6)",488.6
31181,"Webster County, Nebraska(6)",488.5
02180,"Nome Census Area, Alaska(6)",488.5
22089,"St. Charles Parish, Louisiana(7)",488.5
39085,"Lake County, Ohio(6)",488.5
22101,"St. Mary Parish, Louisiana(7)",488.4
55085,"Oneida County, Wisconsin(6)",488.4
37093,"Hoke County, North Carolina(6)",488.4
31095,"Jefferson County, Nebraska(6)",488.3
40015,"Caddo County, Oklahoma(6)",488.3
36053,"Madison County, New York(7)",488.2
13233,"Polk County, Georgia(7)",488.2
40101,"Muskogee County, Oklahoma(6)",488.2
36079,"Putnam County, New York(7)",488.2
45029,"Colleton County, South Carolina(6)",488.1
16079,"Shoshone County, Idaho(7)",488.1
12113,"Santa Rosa County, Florida(6)",488.0
54085,"Ritchie County, West Virginia(6)",488.0
37179,"Union County, North Carolina(6)",487.9
37085,"Harnett County, North Carolina(6)",487.9
36115,"Washington County, New York(7)",487.9
51790,"Staunton City, Virginia(6)",487.8
19017,"Bremer County, Iowa(7)",487.8
37199,"Yancey County, North Carolina(6)",487.7
16061,"Lewis County, Idaho(7)",487.7
48081,"Coke County, Texas(7)",487.6
39093,"Lorain County, Ohio(6)",487.6
37033,"Caswell County, North Carolina(6)",487.6
42081,"Lycoming County, Pennsylvania(6)",487.5
27079,"Le Sueur County, Minnesota(6)",487.5
27041,"Douglas County, Minnesota(6)",487.4
39113,"Montgomery County, Ohio(6)",487.4
31021,"Burt County, Nebraska(6)",487.3
17139,"Moultrie County, Illinois(7)",487.3
44003,"Kent County, Rhode Island(6)",487.2
06021,"Glenn County, California(7)",487.2
37047,"Columbus County, North Carolina(6)",487.0
30071,"Phillips County, Montana(6)",487.0
40075,"Kiowa County, Oklahoma(6)",487.0
28113,"Pike County, Mississippi(6)",486.9
51117,"Mecklenburg County, Virginia(6)",486.8
05083,"Logan County, Arkansas(6)",486.7
16087,"Washington County, Idaho(7)",486.7
12115,"Sarasota County, Florida(6)",486.6
26129,"Ogemaw County, Michigan(6)",486.6
34001,"Atlantic County, New Jersey(7)",486.5
47079,"Henry County, Tennessee(6)",486.5
05059,"Hot Spring County, Arkansas(6)",486.4
53035,"Kitsap County, Washington(7)",486.3
30029,"Flathead County, Montana(6)",486.3
26017,"Bay County, Michigan(6)",486.3
28135,"Tallahatchie County, Mississippi(6)",486.2
22025,"Catahoula Parish, Louisiana(7)",486.2
28057,"Itawamba County, Mississippi(6)",486.1
48097,"Cooke County, Texas(7)",486.1
47069,"Hardeman County, Tennessee(6)",486.1
55089,"Ozaukee County, Wisconsin(6)",486.1
17041,"Douglas County, Illinois(7)",486.1
22053,"Jefferson Davis Parish, Louisiana(7)",486.1
13129,"Gordon County, Georgia(7)",486.0
31153,"Sarpy County, Nebraska(6)",486.0
37181,"Vance County, North Carolina(6)",486.0
40023,"Choctaw County, Oklahoma(6)",485.9
22037,"East Feliciana Parish, Louisiana(7)",485.9
48067,"Cass County, Texas(7)",485.8
54109,"Wyoming County, West Virginia(6)",485.7
19155,"Pottawattamie County, Iowa(7)",485.6
31055,"Douglas County, Nebraska(6)",485.5
39021,"Champaign County, Ohio(6)",485.5
26119,"Montmorency County, Michigan(6)",485.5
54081,"Raleigh County, West Virginia(6)",485.5
31027,"Cedar County, Nebraska(6)",485.5
19175,"Union County, Iowa(7)",485.5
27017,"Carlton County, Minnesota(6)",485.4
35021,"Harding County, New Mexico(7)",485.4
29023,"Butler County, Missouri(6)",485.4
31053,"Dodge County, Nebraska(6)",485.3
55125,"Vilas County, Wisconsin(6)",485.3
36033,"Franklin County, New York(7)",485.3
16021,"Boundary County, Idaho(7)",485.3
28047,"Harrison County, Mississippi(6)",485.2
42035,"Clinton County, Pennsylvania(6)",485.2
46127,"Union County, South Dakota(6)",485.2
13045,"Carroll County, Georgia(7)",485.1
44009,"Washington County, Rhode Island(6)",485.1
51595,"Emporia City, Virginia(6)",485.1
37159,"Rowan County, North Carolina(6)",485.1
27141,"Sherburne County, Minnesota(6)",485.1
22115,"Vernon Parish, Louisiana(7)",485.0
47059,"Greene County, Tennessee(6)",485.0
38059,"Morton County, North Dakota(6)",484.9
46057,"Hamlin County, South Dakota(6)",484.8
54051,"Marshall County, West Virginia(6)",484.8
48497,"Wise County, Texas(7)",484.7
36095,"Schoharie County, New York(7)",484.7
54067,"Nicholas County, West Virginia(6)",484.7
27157,"Wabasha County, Minnesota(6)",484.6
37165,"Scotland County, North Carolina(6)",484.6
51036,"Charles City County, Virginia(6)",484.5
39139,"Richland County, Ohio(6)",484.5
24011,"Caroline County, Maryland(6)",484.5
39097,"Madison County, Ohio(6)",484.4
37129,"New Hanover County, North Carolina(6)",484.4
48311,"McMullen County, Texas(7)",484.2
39145,"Scioto County, Ohio(6)",484.1
39009,"Athens County, Ohio(6)",484.1
19187,"Webster County, Iowa(7)",484.0
37187,"Washington County, North Carolina(6)",484.0
27049,"Goodhue County, Minnesota(6)",484.0
46065,"Hughes County, South Dakota(6)",483.9
05047,"Franklin County, Arkansas(6)",483.9
27091,"Martin County, Minnesota(6)",483.8
22055,"Lafayette Parish, Louisiana(7)",483.8
21209,"Scott County, Kentucky(7)",483.8
47119,"Maury County, Tennessee(6)",483.7
31065,"Furnas County, Nebraska(6)",483.7
51111,"Lunenburg County, Virginia(6)",483.6
29143,"New Madrid County, Missouri(6)",483.6
21177,"Muhlenberg County, Kentucky(7)",483.5
26085,"Lake County, Michigan(6)",483.4
39031,"Coshocton County, Ohio(6)",483.3
06007,"Butte County, California(7)",483.2
01123,"Tallapoosa County, Alabama(6)",483.1
27067,"Kandiyohi County, Minnesota(6)",483.1
17169,"Schuyler County, Illinois(7)",483.0
48027,"Bell County, Texas(7)",483.0
13277,"Tift County, Georgia(7)",483.0
13117,"Forsyth County, Georgia(7)",483.0
48277,"Lamar County, Texas(7)",482.9
23031,"York County, Maine(6)",482.9
28107,"Panola County, Mississippi(6)",482.8
48007,"Aransas County, Texas(7)",482.8
37097,"Iredell County, North Carolina(6)",482.7
40067,"Jefferson County, Oklahoma(6)",482.7
19119,"Lyon County, Iowa(7)",482.7
23013,"Knox County, Maine(6)",482.7
21119,"Knott County, Kentucky(7)",482.6
31127,"Nemaha County, Nebraska(6)",482.6
28091,"Marion County, Mississippi(6)",482.6
48435,"Sutton County, Texas(7)",482.6
42099,"Perry County, Pennsylvania(6)",482.5
05095,"Monroe County, Arkansas(6)",482.5
42069,"Lackawanna County, Pennsylvania(6)",482.2
37061,"Duplin County, North Carolina(6)",482.2
55069,"Lincoln County, Wisconsin(6)",482.2
29137,"Monroe County, Missouri(6)",482.1
13119,"Franklin County, Georgia(7)",482.1
42049,"Erie County, Pennsylvania(6)",482.1
53053,"Pierce County, Washington(7)",482.1
19167,"Sioux County, Iowa(7)",481.9
33001,"Belknap County, New Hampshire(6)",481.9
47161,"Stewart County, Tennessee(6)",481.9
22017,"Caddo Parish, Louisiana(7)",481.8
51137,"Orange County, Virginia(6)",481.7
37069,"Franklin County, North Carolina(6)",481.7
13123,"Gilmer County, Georgia(7)",481.6
54065,"Morgan County, West Virginia(6)",481.6
13015,"Bartow County, Georgia(7)",481.5
33007,"Coos County, New Hampshire(6)",481.5
13275,"Thomas County, Georgia(7)",481.4
22073,"Ouachita Parish, Louisiana(7)",481.3
47177,"Warren County, Tennessee(6)",481.2
54021,"Gilmer County, West Virginia(6)",481.1
19173,"Taylor County, Iowa(7)",481.1
55099,"Price County, Wisconsin(6)",481.1
27021,"Cass County, Minnesota(6)",481.0
17015,"Carroll County, Illinois(7)",481.0
28151,"Washington County, Mississippi(6)",480.9
05141,"Van Buren County, Arkansas(6)",480.9
17163,"St. Clair County, Illinois(7)",480.8
53061,"Snohomish County, Washington(7)",480.8
21211,"Shelby County, Kentucky(7)",480.7
13181,"Lincoln County, Georgia(7)",480.7
54025,"Greenbrier County, West Virginia(6)",480.6
54107,"Wood County, West Virginia(6)",480.6
17141,"Ogle County, Illinois(7)",480.6
40003,"Alfalfa County, Oklahoma(6)",480.5
48499,"Wood County, Texas(7)",480.5
37081,"Guilford County, North Carolina(6)",480.5
19183,"Washington County, Iowa(7)",480.5
24009,"Calvert County, Maryland(6)",480.5
21175,"Morgan County, Kentucky(7)",480.4
29099,"Jefferson County, Missouri(6)",480.4
13207,"Monroe County, Georgia(7)",480.4
53067,"Thurston County, Washington(7)",480.4
47039,"Decatur County, Tennessee(6)",480.3
12005,"Bay County, Florida(6)",480.3
13291,"Union County, Georgia(7)",480.3
48223,"Hopkins County, Texas(7)",480.2
37169,"Stokes County, North Carolina(6)",480.2
39077,"Huron County, Ohio(6)",480.1
31081,"Hamilton County, Nebraska(6)",480.1
02164,"Lake and Peninsula Borough, Alaska(6)",480.1
37023,"Burke County, North Carolina(6)",480.0
41007,"Clatsop County, Oregon(6)",480.0
30093,"Silver Bow County, Montana(6)",479.9
19161,"Sac County, Iowa(7)",479.9
24005,"Baltimore County, Maryland(6)",479.9
47015,"Cannon County, Tennessee(6)",479.8
24035,"Queen Annes County, Maryland(6)",479.8
13285,"Troup County, Georgia(7)",479.7
21003,"Allen County, Kentucky(7)",479.6
37031,"Carteret County, North Carolina(6)",479.6
12003,"Baker County, Florida(6)",479.6
22079,"Rapides Parish, Louisiana(7)",479.6
13097,"Douglas County, Georgia(7)",479.5
42113,"Sullivan County, Pennsylvania(6)",479.5
29041,"Chariton County, Missouri(6)",479.5
17093,"Kendall County, Illinois(7)",479.4
13151,"Henry County, Georgia(7)",479.4
22043,"Grant Parish, Louisiana(7)",479.4
17111,"McHenry County, Illinois(7)",479.4
54029,"Hancock County, West Virginia(6)",479.3
47009,"Blount County, Tennessee(6)",479.3
19141,"O'Brien County, Iowa(7)",479.3
27097,"Morrison County, Minnesota(6)",479.3
05025,"Cleveland County, Arkansas(6)",479.3
24510,"Baltimore City, Maryland(6)",479.2
54105,"Wirt County, West Virginia(6)",479.2
51149,"Prince George County, Virginia(6)",479.1
17157,"Randolph County, Illinois(7)",479.1
40125,"Pottawatomie County, Oklahoma(6)",479.0
27083,"Lyon County, Minnesota(6)",478.9
13283,"Treutlen County, Georgia(7)",478.9
46029,"Codington County, South Dakota(6)",478.9
28147,"Walthall County, Mississippi(6)",478.9
37121,"Mitchell County, North Carolina(6)",478.8
13287,"Turner County, Georgia(7)",478.8
31151,"Saline County, Nebraska(6)",478.8
17051,"Fayette County, Illinois(7)",478.8
29021,"Buchanan County, Missouri(6)",478.8
27039,"Dodge County, Minnesota(6)",478.7
48251,"Johnson County, Texas(7)",478.6
21091,"Hancock County, Kentucky(7)",478.6
17013,"Calhoun County, Illinois(7)",478.5
26163,"Wayne County, Michigan(6)",478.5
17105,"Livingston County, Illinois(7)",478.4
21067,"Fayette County, Kentucky(7)",478.4
47107,"McMinn County, Tennessee(6)",478.3
40053,"Grant County, Oklahoma(6)",478.1
17147,"Piatt County, Illinois(7)",478.1
21005,"Anderson County, Kentucky(7)",478.1
19043,"Clayton County, Iowa(7)",478.1
47183,"Weakley County, Tennessee(6)",477.9
51620,"Franklin City, Virginia(6)",477.9
27077,"Lake of the Woods County, Minnesota(6)",477.7
47049,"Fentress County, Tennessee(6)",477.7
47163,"Sullivan County, Tennessee(6)",477.6
13001,"Appling County, Georgia(7)",477.5
42087,"Mifflin County, Pennsylvania(6)",477.5
38027,"Eddy County, North Dakota(6)",477.5
34019,"Hunterdon County, New Jersey(7)",477.4
45021,"Cherokee County, South Carolina(6)",477.4
48437,"Swisher County, Texas(7)",477.4
29121,"Macon County, Missouri(6)",477.4
16075,"Payette County, Idaho(7)",477.4
38083,"Sheridan County, North Dakota(6)",477.4
05033,"Crawford County, Arkansas(6)",477.3
27171,"Wright County, Minnesota(6)",477.3
05145,"White County, Arkansas(6)",477.3
39039,"Defiance County, Ohio(6)",477.2
17069,"Hardin County, Illinois(7)",477.2
22015,"Bossier Parish, Louisiana(7)",477.2
29163,"Pike County, Missouri(6)",477.1
39095,"Lucas County, Ohio(6)",477.1
29221,"Washington County, Missouri(6)",477.0
19115,"Louisa County, Iowa(7)",477.0
19083,"Hardin County, Iowa(7)",476.9
29053,"Cooper County, Missouri(6)",476.9
48379,"Rains County, Texas(7)",476.7
21205,"Rowan County, Kentucky(7)",476.7
13085,"Dawson County, Georgia(7)",476.6
28059,"Jackson County, Mississippi(6)",476.6
47099,"Lawrence County, Tennessee(6)",476.6
05127,"Scott County, Arkansas(6)",476.5
25023,"Plymouth County, Massachusetts(7)",476.5
47185,"White County, Tennessee(6)",476.5
39035,"Cuyahoga County, Ohio(6)",476.4
30049,"Lewis and Clark County, Montana(6)",476.4
13245,"Richmond County, Georgia(7)",476.3
37185,"Warren County, North Carolina(6)",476.3
37025,"Cabarrus County, North Carolina(6)",476.3
29169,"Pulaski County, Missouri(6)",476.2
37131,"Northampton County, North Carolina(6)",476.2
33005,"Cheshire County, New Hampshire(6)",476.2
28045,"Hancock County, Mississippi(6)",476.1
05085,"Lonoke County, Arkansas(6)",476.1
29081,"Harrison County, Missouri(6)",476.0
48115,"Dawson County, Texas(7)",476.0
42111,"Somerset County, Pennsylvania(6)",476.0
46013,"Brown County, South Dakota(6)",475.8
53073,"Whatcom County, Washington(7)",475.8
46037,"Day County, South Dakota(6)",475.7
39073,"Hocking County, Ohio(6)",475.7
13153,"Houston County, Georgia(7)",475.7
39025,"Clermont County, Ohio(6)",475.7
26039,"Crawford County, Michigan(6)",475.7
42011,"Berks County, Pennsylvania(6)",475.7
36003,"Allegany County, New York(7)",475.6
19061,"Dubuque County, Iowa(7)",475.6
33015,"Rockingham County, New Hampshire(6)",475.6
08061,"Kiowa County, Colorado(6)",475.6
22081,"Red River Parish, Louisiana(7)",475.5
30035,"Glacier County, Montana(6)",475.5
48321,"Matagorda County, Texas(7)",475.4
19103,"Johnson County, Iowa(7)",475.4
42021,"Cambria County, Pennsylvania(6)",475.3
27131,"Rice County, Minnesota(6)",475.3
22033,"East Baton Rouge Parish, Louisiana(7)",475.3
13215,"Muscogee County, Georgia(7)",475.2
09011,"New London County, Connecticut(7)",475.2
55083,"Oconto County, Wisconsin(6)",475.0
12039,"Gadsden County, Florida(6)",475.0
13279,"Toombs County, Georgia(7)",475.0
49013,"Duchesne County, Utah(7)",475.0
01079,"Lawrence County, Alabama(6)",474.9
13065,"Clinch County, Georgia(7)",474.9
37051,"Cumberland County, North Carolina(6)",474.8
30055,"McCone County, Montana(6)",474.8
48051,"Burleson County, Texas(7)",474.8
40035,"Craig County, Oklahoma(6)",474.7
47089,"Jefferson County, Tennessee(6)",474.7
39005,"Ashland County, Ohio(6)",474.7
05037,"Cross County, Arkansas(6)",474.7
38071,"Ramsey County, North Dakota(6)",474.6
37003,"Alexander County, North Carolina(6)",474.6
01051,"Elmore County, Alabama(6)",474.6
42015,"Bradford County, Pennsylvania(6)",474.6
47053,"Gibson County, Tennessee(6)",474.6
51147,"Prince Edward County, Virginia(6)",474.5
34021,"Mercer County, New Jersey(7)",474.5
47121,"Meigs County, Tennessee(6)",474.5
29117,"Livingston County, Missouri(6)",474.5
37115,"Madison County, North Carolina(6)",474.4
42007,"Beaver County, Pennsylvania(6)",474.4
42067,"Juniata County, Pennsylvania(6)",474.4
27169,"Winona County, Minnesota(6)",474.4
48407,"San Jacinto County, Texas(7)",474.4
24029,"Kent County, Maryland(6)",474.4
48221,"Hood County, Texas(7)",474.3
36041,"Hamilton County, New York(7)",474.2
29159,"Pettis County, Missouri(6)",474.2
02130,"Ketchikan Gateway Borough, Alaska(6)",474.1
53031,"Jefferson County, Washington(7)",474.1
54077,"Preston County, West Virginia(6)",474.1
40059,"Harper County, Oklahoma(6)",474.1
42121,"Venango County, Pennsylvania(6)",474.0
13237,"Putnam County, Georgia(7)",473.9
22127,"Winn Parish, Louisiana(7)",473.9
21213,"Simpson County, Kentucky(7)",473.8
27105,"Nobles County, Minnesota(6)",473.8
29031,"Cape Girardeau County, Missouri(6)",473.8
48463,"Uvalde County, Texas(7)",473.7
48387,"Red River County, Texas(7)",473.7
55009,"Brown County, Wisconsin(6)",473.7
26001,"Alcona County, Michigan(6)",473.7
09007,"Middlesex County, Connecticut(7)",473.7
48403,"Sabine County, Texas(7)",473.5
19099,"Jasper County, Iowa(7)",473.5
39109,"Miami County, Ohio(6)",473.5
28133,"Sunflower County, Mississippi(6)",473.4
27123,"Ramsey County, Minnesota(6)",473.3
13179,"Liberty County, Georgia(7)",473.1
29075,"Gentry County, Missouri(6)",473.1
51775,"Salem City, Virginia(6)",473.1
40049,"Garvin County, Oklahoma(6)",473.0
47029,"Cocke County, Tennessee(6)",473.0
13241,"Rabun County, Georgia(7)",473.0
24041,"Talbot County, Maryland(6)",472.8
12007,"Bradford County, Florida(6)",472.8
13299,"Ware County, Georgia(7)",472.8
09009,"New Haven County, Connecticut(7)",472.8
42005,"Armstrong County, Pennsylvania(6)",472.8
24037,"St. Marys County, Maryland(6)",472.6
47173,"Union County, Tennessee(6)",472.6
17103,"Lee County, Illinois(7)",472.6
53029,"Island County, Washington(7)",472.6
28007,"Attala County, Mississippi(6)",472.6
12123,"Taylor County, Florida(6)",472.5
37079,"Greene County, North Carolina(6)",472.5
48291,"Liberty County, Texas(7)",472.4
28025,"Clay County, Mississippi(6)",472.4
55071,"Manitowoc County, Wisconsin(6)",472.2
13185,"Lowndes County, Georgia(7)",472.2
09015,"Windham County, Connecticut(7)",472.2
12049,"Hardee County, Florida(6)",472.0
17073,"Henry County, Illinois(7)",472.0
13225,"Peach County, Georgia(7)",472.0
29003,"Andrew County, Missouri(6)",471.9
45087,"Union County, South Carolina(6)",471.9
31131,"Otoe County, Nebraska(6)",471.8
05053,"Grant County, Arkansas(6)",471.8
51157,"Rappahannock County, Virginia(6)",471.8
23023,"Sagadahoc County, Maine(6)",471.7
26125,"Oakland County, Michigan(6)",471.7
12119,"Sumter County, Florida(6)",471.6
47033,"Crockett County, Tennessee(6)",471.6
17165,"Saline County, Illinois(7)",471.5
55081,"Monroe County, Wisconsin(6)",471.5
51099,"King George County, Virginia(6)",471.5
17095,"Knox County, Illinois(7)",471.5
16023,"Butte County, Idaho(7)",471.5
42119,"Union County, Pennsylvania(6)",471.4
12093,"Okeechobee County, Florida(6)",471.4
28157,"Wilkinson County, Mississippi(6)",471.4
19055,"Delaware County, Iowa(7)",471.3
36071,"Orange County, New York(7)",471.3
21061,"Edmonson County, Kentucky(7)",471.2
22065,"Madison Parish, Louisiana(7)",471.2
39143,"Sandusky County, Ohio(6)",471.1
47031,"Coffee County, Tennessee(6)",471.1
54075,"Pocahontas County, West Virginia(6)",471.0
49025,"Kane County, Utah(7)",471.0
39045,"Fairfield County, Ohio(6)",471.0
26143,"Roscommon County, Michigan(6)",471.0
39061,"Hamilton County, Ohio(6)",470.8
29059,"Dallas County, Missouri(6)",470.8
37037,"Chatham County, North Carolina(6)",470.8
27121,"Pope County, Minnesota(6)",470.7
05029,"Conway County, Arkansas(6)",470.6
29129,"Mercer County, Missouri(6)",470.6
27133,"Rock County, Minnesota(6)",470.6
26145,"Saginaw County, Michigan(6)",470.6
23011,"Kennebec County, Maine(6)",470.5
31147,"Richardson County, Nebraska(6)",470.5
17197,"Will County, Illinois(7)",470.5
48077,"Clay County, Texas(7)",470.3
